timestamp,action,ticker,price,qty,value,reason,strategy,rsi,macd,signal,bb_upper,bb_mid,bb_lower,volume_ratio,pnl_pct,pnl_krw,entry,tp,sl
2025-10-20 00:46:33,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:46:34,SELL_SIGNAL,KRW-ETH,6023500.00,0,0,hold,보유중 (+0.09%),0,0,0,0,0,0,0,+0.09,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:46:38,SELL_SIGNAL,KRW-ETH,6024000.00,0,0,hold,보유중 (+0.10%),0,0,0,0,0,0,0,+0.10,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:46:38,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:46:38,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:46:41,SELL_SIGNAL,KRW-ETH,6024500.00,0,0,hold,보유중 (+0.11%),0,0,0,0,0,0,0,+0.11,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:46:43,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:46:43,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:46:46,SELL_SIGNAL,KRW-ETH,6024500.00,0,0,hold,보유중 (+0.11%),0,0,0,0,0,0,0,+0.11,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:46:49,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:46:49,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:46:51,SELL_SIGNAL,KRW-ETH,6024500.00,0,0,hold,보유중 (+0.11%),0,0,0,0,0,0,0,+0.11,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:46:54,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:46:54,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:46:56,SELL_SIGNAL,KRW-ETH,6024500.00,0,0,hold,보유중 (+0.11%),0,0,0,0,0,0,0,+0.11,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:46:59,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:46:59,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:01,SELL_SIGNAL,KRW-ETH,6023500.00,0,0,hold,보유중 (+0.09%),0,0,0,0,0,0,0,+0.09,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:03,SELL_SIGNAL,KRW-ETH,6024000.00,0,0,hold,보유중 (+0.10%),0,0,0,0,0,0,0,+0.10,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:04,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:04,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:08,SELL_SIGNAL,KRW-ETH,6024000.00,0,0,hold,보유중 (+0.10%),0,0,0,0,0,0,0,+0.10,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:09,SELL_SIGNAL,KRW-ETH,6024500.00,0,0,hold,보유중 (+0.11%),0,0,0,0,0,0,0,+0.11,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:09,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:09,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:10,SELL_SIGNAL,KRW-ETH,6024000.00,0,0,hold,보유중 (+0.10%),0,0,0,0,0,0,0,+0.10,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:14,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:14,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:16,SELL_SIGNAL,KRW-ETH,6024000.00,0,0,hold,보유중 (+0.10%),0,0,0,0,0,0,0,+0.10,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:19,SELL_SIGNAL,KRW-ETH,6025500.00,0,0,hold,보유중 (+0.12%),0,0,0,0,0,0,0,+0.12,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:19,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:19,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:24,SELL_SIGNAL,KRW-ETH,6025500.00,0,0,hold,보유중 (+0.12%),0,0,0,0,0,0,0,+0.12,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:24,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:25,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:29,SELL_SIGNAL,KRW-ETH,6025500.00,0,0,hold,보유중 (+0.12%),0,0,0,0,0,0,0,+0.12,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:30,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:30,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:35,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:35,SELL_SIGNAL,KRW-ETH,6025500.00,0,0,hold,보유중 (+0.12%),0,0,0,0,0,0,0,+0.12,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:35,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:37,SELL_SIGNAL,KRW-ETH,6026500.00,0,0,hold,보유중 (+0.14%),0,0,0,0,0,0,0,+0.14,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:40,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:40,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:41,SELL_SIGNAL,KRW-ETH,6027500.00,0,0,hold,보유중 (+0.16%),0,0,0,0,0,0,0,+0.16,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:45,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:45,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:46,SELL_SIGNAL,KRW-ETH,6027500.00,0,0,hold,보유중 (+0.16%),0,0,0,0,0,0,0,+0.16,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:50,SELL_SIGNAL,KRW-ETH,6029500.00,0,0,hold,보유중 (+0.19%),0,0,0,0,0,0,0,+0.19,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:50,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:50,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:47:55,SELL_SIGNAL,KRW-ETH,6027500.00,0,0,hold,보유중 (+0.16%),0,0,0,0,0,0,0,+0.16,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:47:55,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:47:55,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:48:00,SELL_SIGNAL,KRW-ETH,6029500.00,0,0,hold,보유중 (+0.19%),0,0,0,0,0,0,0,+0.19,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:00,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:00,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:48:05,SELL_SIGNAL,KRW-ETH,6029500.00,0,0,hold,보유중 (+0.19%),0,0,0,0,0,0,0,+0.19,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:05,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:06,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:48:06,SELL_SIGNAL,KRW-MIRA,475.50,0,0,hold,보유중 (-0.31%),0,0,0,0,0,0,0,-0.31,0,477.00,498.46,465.07
2025-10-20 00:48:10,SELL_SIGNAL,KRW-ETH,6029500.00,0,0,hold,보유중 (+0.19%),0,0,0,0,0,0,0,+0.19,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:11,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:11,SELL_SIGNAL,KRW-MIRA,476.00,0,0,hold,보유중 (-0.21%),0,0,0,0,0,0,0,-0.21,0,477.00,498.46,465.07
2025-10-20 00:48:16,SELL_SIGNAL,KRW-ETH,6029500.00,0,0,hold,보유중 (+0.19%),0,0,0,0,0,0,0,+0.19,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:16,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:16,SELL_SIGNAL,KRW-MIRA,476.00,0,0,hold,보유중 (-0.21%),0,0,0,0,0,0,0,-0.21,0,477.00,498.46,465.07
2025-10-20 00:48:19,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:21,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:21,SELL_SIGNAL,KRW-MIRA,476.00,0,0,hold,보유중 (-0.21%),0,0,0,0,0,0,0,-0.21,0,477.00,498.46,465.07
2025-10-20 00:48:26,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:26,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:26,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:48:31,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:31,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:31,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:48:36,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:36,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:36,SELL_SIGNAL,KRW-MIRA,476.00,0,0,hold,보유중 (-0.21%),0,0,0,0,0,0,0,-0.21,0,477.00,498.46,465.07
2025-10-20 00:48:41,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:42,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:42,SELL_SIGNAL,KRW-MIRA,476.00,0,0,hold,보유중 (-0.21%),0,0,0,0,0,0,0,-0.21,0,477.00,498.46,465.07
2025-10-20 00:48:42,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:47,SELL_SIGNAL,KRW-ETH,6033000.00,0,0,hold,보유중 (+0.25%),0,0,0,0,0,0,0,+0.25,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:47,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:47,SELL_SIGNAL,KRW-MIRA,476.00,0,0,hold,보유중 (-0.21%),0,0,0,0,0,0,0,-0.21,0,477.00,498.46,465.07
2025-10-20 00:48:47,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:52,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:52,SELL_SIGNAL,KRW-MIRA,476.00,0,0,hold,보유중 (-0.21%),0,0,0,0,0,0,0,-0.21,0,477.00,498.46,465.07
2025-10-20 00:48:57,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:48:57,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:48:57,SELL_SIGNAL,KRW-MIRA,476.00,0,0,hold,보유중 (-0.21%),0,0,0,0,0,0,0,-0.21,0,477.00,498.46,465.07
2025-10-20 00:49:02,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:02,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:02,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:07,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:07,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:07,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:12,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:13,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:13,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:18,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:18,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:18,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:23,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:23,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:23,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:28,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:28,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:28,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:29,SELL_SIGNAL,KRW-ETH,6034500.00,0,0,hold,보유중 (+0.27%),0,0,0,0,0,0,0,+0.27,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:33,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:33,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:35,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:38,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:38,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:41,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:43,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:43,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:49,SELL_SIGNAL,KRW-ETH,6032000.00,0,0,hold,보유중 (+0.23%),0,0,0,0,0,0,0,+0.23,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:49,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:49,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:52,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:54,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:49:54,SELL_SIGNAL,KRW-MIRA,476.50,0,0,hold,보유중 (-0.10%),0,0,0,0,0,0,0,-0.10,0,477.00,498.46,465.07
2025-10-20 00:49:58,SELL_SIGNAL,KRW-MIRA,477.00,0,0,hold,보유중 (+0.00%),0,0,0,0,0,0,0,+0.00,0,477.00,498.46,465.07
2025-10-20 00:49:59,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:49:59,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:50:04,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:50:04,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:50:04,SELL_SIGNAL,KRW-MIRA,477.00,0,0,hold,보유중 (+0.00%),0,0,0,0,0,0,0,+0.00,0,477.00,498.46,465.07
2025-10-20 00:50:09,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:50:09,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
2025-10-20 00:50:09,SELL_SIGNAL,KRW-MIRA,477.00,0,0,hold,보유중 (+0.00%),0,0,0,0,0,0,0,+0.00,0,477.00,498.46,465.07
2025-10-20 00:50:14,SELL_SIGNAL,KRW-ETH,6032500.00,0,0,hold,보유중 (+0.24%),0,0,0,0,0,0,0,+0.24,0,6018000.00,6288810.00,5867550.00
2025-10-20 00:50:15,SELL_SIGNAL,KRW-META,24.45,0,0,hold,보유중 (-0.20%),0,0,0,0,0,0,0,-0.20,0,24.50,25.60,23.89
